축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
연천구석기축제,2018,4,60947.0,74018.0,0.0,134965.0,33741.25,,,N/A,134965.0,45.16,54.84,0.0,0.0
연천구석기축제,2019,4,60630.0,74238.0,0.0,134868.0,33717.0,33741.25,-0.1,134965,-97.0,44.96,55.04,0.0,-0.07
연천구석기축제,2022,4,69787.0,64754.0,101.0,134642.0,33660.5,33717.0,-0.2,134868,-226.0,51.83,48.09,0.08,-0.17
연천구석기축제,2023,4,69462.0,64777.0,270.0,134509.0,33627.25,33660.5,-0.1,134642,-133.0,51.64,48.16,0.2,-0.1
연천구석기축제,2024,4,65795.0,82905.0,352.0,149052.0,37263.0,33627.25,10.8,134509,14543.0,44.14,55.62,0.24,10.81
연천구석기축제,2025,4,70324.0,115768.0,433.0,186525.0,46631.25,37263.0,25.1,149052,37473.0,37.7,62.07,0.23,25.14
