축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
영암왕인문화축제,2018,4,22126.0,35965.0,0.0,58091.0,14522.75,,,N/A,58091.0,38.09,61.91,0.0,0.0
영암왕인문화축제,2019,4,30602.0,70264.0,0.0,100866.0,25216.5,14522.75,73.6,58091,42775.0,30.34,69.66,0.0,73.63
영암왕인문화축제,2023,4,35281.0,86880.0,242.0,122403.0,30600.75,25216.5,21.4,100866,21537.0,28.82,70.98,0.2,21.35
영암왕인문화축제,2024,4,26306.0,51657.0,192.0,78155.0,19538.75,30600.75,-36.1,122403,-44248.0,33.66,66.1,0.25,-36.15
