축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
임실N치즈축제,2018,4,10574.0,44128.0,0.0,54702.0,13675.5,,,N/A,54702.0,19.33,80.67,0.0,0.0
임실N치즈축제,2019,4,11779.0,71458.0,0.0,83237.0,20809.25,13675.5,52.2,54702,28535.0,14.15,85.85,0.0,52.16
임실N치즈축제,2022,4,13075.0,87213.0,6.0,100294.0,25073.5,20809.25,20.5,83237,17057.0,13.04,86.96,0.01,20.49
임실N치즈축제,2023,4,13923.0,79355.0,40.0,93318.0,23329.5,25073.5,-7.0,100294,-6976.0,14.92,85.04,0.04,-6.96
임실N치즈축제,2024,4,14949.0,93573.0,187.0,108709.0,27177.25,23329.5,16.5,93318,15391.0,13.75,86.08,0.17,16.49
임실N치즈축제,2025,5,16688.0,127842.0,126.0,144656.0,28931.2,27177.25,6.5,108709,35947.0,11.54,88.38,0.09,33.07
