축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
목포항구축제,2018,3,24801.0,26414.0,0.0,51215.0,17071.6667,,,N/A,51215.0,48.43,51.57,0.0,0.0
목포항구축제,2019,4,42719.0,46874.0,0.0,89593.0,22398.25,17071.6667,31.2,51215,38378.0,47.68,52.32,0.0,74.94
목포항구축제,2022,3,48985.0,48174.0,128.0,97287.0,32429.0,22398.25,44.8,89593,7694.0,50.35,49.52,0.13,8.59
목포항구축제,2023,3,40189.0,43629.0,390.0,84208.0,28069.3333,32429.0,-13.4,97287,-13079.0,47.73,51.81,0.46,-13.44
목포항구축제,2024,3,47855.0,49540.0,248.0,97643.0,32547.6667,28069.3333,16.0,84208,13435.0,49.01,50.74,0.25,15.95
목포항구축제,2025,3,25501.0,5086.0,80.0,30667.0,10222.3333,32547.6667,-68.6,97643,-66976.0,83.15,16.58,0.26,-68.59
